"Time","A","B","C","D","E","F","G","H"
"1:08:11",0.3493,0.07505,0.30581,0.8226,0,0.36231,0,0.29761
"1:08:21",0.3493,0.07505,0.30581,0.8226,0,0.36231,0,0.29761
"1:08:31",0.3493,0.07505,0.30581,0.8226,0,0.36231,0,0.29761
"1:08:42",0.3493,0.07505,0.30581,0.8226,0,0.36231,0,0.29761
"1:08:52",0.3493,0.07505,0.30581,0.8226,0,0.36231,0,0.29761
"1:09:02",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:09:13",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:09:23",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:09:34",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:09:44",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:09:55",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:10:05",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:10:16",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:10:26",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:10:36",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:10:47",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:10:57",0.3493,0.02042,0.30581,0.8226,0,0.36231,0,0.29761
"1:11:07",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:11:18",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:11:28",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:11:39",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:11:49",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:12:00",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:12:10",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:12:20",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:12:31",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:12:41",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:12:52",0.3493,0.02374,0.30581,0.8226,0,0,0,0.29761
"1:13:02",0.3493,0.02374,0.30581,0.8226,0.23646,0,0,0.29761
"1:13:13",0.3493,0.02374,0.30581,0.8226,0.23646,0,0,0.29761
"1:13:23",0.3493,0.02374,0.30581,0.8226,0.23646,0,0,0.29761
"1:13:33",0.3493,0.02374,0.30581,0.8226,0.23646,0,0,0.29761
"1:13:44",0.3493,0.02374,0.30581,0.8226,0.23646,0,0,0.29761
"1:13:54",0.3493,0.02374,0.30581,0.8226,0.23646,0,0,0.29761
"1:14:04",0.3493,0.02374,0.30581,0.8226,0.21853,0,0,0.29761
"1:14:15",0.3493,0.02374,0.30581,0.8226,0.21853,0,0,0.29761
"1:14:25",0.3493,0.02374,0.30581,0.8226,0.21853,0,0,0.29761
"1:14:36",0.3493,0.02374,0.30581,0.8226,0.21853,0,0,0.29761
"1:14:46",0.3493,0.02374,0.30581,0.8226,0.21853,0,0,0.29761
"1:14:57",0.3493,0.02374,0.30581,0.8226,0.21853,0,0,0.29761
"1:15:07",0.3493,2.96949,0.30581,0.8226,2.11182,0,0,0.29761
"1:15:17",0.3493,2.96949,0.30581,0.8226,2.11182,0,0,0.29761
"1:15:28",0.3493,2.96949,0.30581,0.8226,2.11182,0,0,0.29761
"1:15:38",0.3493,2.96949,0.30581,0.8226,2.11182,0,0,0.29761
"1:15:49",0.3493,2.96949,0.30581,0.8226,2.11182,0,0,0.29761
"1:15:59",0.3493,2.96949,0.30581,0.8226,2.11182,0,0,0.29761
"1:16:09",0.3493,2.94415,0.30581,0.8226,0.23646,0,0,0.29761
"1:16:20",0.3493,2.94415,0.30581,0.8226,0.23646,0,0,0.29761
"1:16:30",0.3493,2.94415,0.30581,0.8226,0.23646,0,0,0.29761
"1:16:41",0.3493,2.94415,0.30581,0.8226,0.23646,0,0,0.29761
"1:16:51",0.3493,2.94415,0.30581,0.8226,0.23646,0,0,0.29761
"1:17:01",0.3493,2.61706,0.30581,0.8226,0.21853,0,0,0.29761
"1:17:12",0.3493,2.61706,0.30581,0.8226,0.21853,0,0,0.29761
"1:17:22",0.3493,2.61706,0.30581,0.8226,0.21853,0,0,0.29761
"1:17:33",0.3493,2.61706,0.30581,0.8226,0.21853,0,0,0.29761
"1:17:43",0.3493,2.61706,0.30581,0.8226,0.21853,0,0,0.29761
"1:17:53",0.3493,2.61706,0.30581,0.8226,0.21853,0,0,0.29761
"1:18:04",0.3493,2.96949,0.30581,0.8226,2.10892,0,0,0.29761
"1:18:14",0.3493,2.96949,0.30581,0.8226,2.10892,0,0,0.29761
"1:18:25",0.3493,2.96949,0.30581,0.8226,2.10892,0,0,0.29761
"1:18:35",0.3493,2.96949,0.30581,0.8226,2.10892,0,0,0.29761
"1:18:45",0.3493,2.96949,0.30581,0.8226,2.10892,0,0,0.29761
"1:18:56",0.3493,2.96949,0.30581,0.8226,2.10892,0,0,0.29761
"1:19:06",0.3493,2.9052,0.30581,0.8226,0.23633,0,0,0.29761
"1:19:16",0.3493,2.9052,0.30581,0.8226,0.23633,0,0,0.29761
"1:19:27",0.3493,2.9052,0.30581,0.8226,0.23633,0,0,0.29761
"1:19:37",0.3493,2.9052,0.30581,0.8226,0.23633,0,0,0.29761
"1:19:48",0.3493,2.9052,0.30581,0.8226,0.23633,0,0,0.29761
"1:19:58",0.3493,2.9052,0.30581,0.8226,0.23633,0,0,0.29761
"1:20:09",0.3493,2.46336,0.30581,0.8226,0.21825,0,0,0.29761
"1:20:19",0.3493,2.46336,0.30581,0.8226,0.21825,0,0,0.29761
"1:20:29",0.3493,2.46336,0.30581,0.8226,0.21825,0,0,0.29761
"1:20:40",0.3493,2.46336,0.30581,0.8226,0.21825,0,0,0.29761
"1:20:50",0.3493,2.46336,0.30581,0.8226,0.21825,0,0,0.29761
"1:21:01",0.3493,2.66923,0.30581,0.8226,2.16908,0,0,0.29761
"1:21:11",0.3493,2.66923,0.30581,0.8226,2.16908,0,0,0.29761
"1:21:22",0.3493,2.66923,0.30581,0.8226,2.16908,0,0,0.29761
"1:21:32",0.3493,2.66923,0.30581,0.8226,2.16908,0,0,0.29761
"1:21:42",0.3493,2.66923,0.30581,0.8226,2.16908,0,0,0.29761
"1:21:53",0.3493,2.66923,0.30581,0.8226,2.16908,0,0,0.29761
"1:22:03",0.3493,2.51938,0.30581,0.8226,0.21999,0,0,0.29761
"1:22:14",0.3493,2.51938,0.30581,0.8226,0.21999,0,0,0.29761
"1:22:24",0.3493,2.51938,0.30581,0.8226,0.21999,0,0,0.29761
"1:22:34",0.3493,2.51938,0.30581,0.8226,0.21999,0,0,0.29761
"1:22:45",0.3493,2.51938,0.30581,0.8226,0.21999,0,0,0.29761
"1:22:55",0.3493,2.51938,0.30581,0.8226,0.21999,0,0,0.29761
"1:23:06",0.3493,2.13865,0.30581,0.8226,0,0,0,0.29761
"1:23:16",0.3493,2.13865,0.30581,0.8226,0,0,0,0.29761
"1:23:27",0.3493,2.13865,0.30581,0.8226,0,0,0,0.29761
"1:23:37",0.3493,2.13865,0.30581,0.8226,0,0,0,0.29761
"1:23:47",0.3493,2.13865,0.30581,0.8226,0,0,0,0.29761
"1:23:58",0.3493,2.13865,0.30581,0.8226,0,0,0,0.29761
"1:24:08",0.3493,2.28759,0.30581,0.8226,0,0,0.05994,0.29761
"1:24:18",0.3493,2.28759,0.30581,0.8226,0,0,0.05994,0.29761
"1:24:29",0.3493,2.28759,0.30581,0.8226,0,0,0.05994,0.29761
"1:24:40",0.3493,2.28759,0.30581,0.8226,0,0,0.05994,0.29761
"1:24:50",0.3493,2.28759,0.30581,0.8226,0,0,0.05994,0.29761
"1:25:00",0.3493,2.14482,0.30581,0.8226,0.14517,0,0.05994,0.29761
"1:25:11",0.3493,2.14482,0.30581,0.8226,0.14517,0,0.05994,0.29761
"1:25:21",0.3493,2.14482,0.30581,0.8226,0.14517,0,0.05994,0.29761
"1:25:31",0.3493,2.14482,0.30581,0.8226,0.14517,0,0.05994,0.29761
"1:25:42",0.3493,2.14482,0.30581,0.8226,0.14517,0,0.05994,0.29761
"1:25:52",0.3493,2.14482,0.30581,0.8226,0.14517,0,0.05994,0.29761
"1:26:03",0.3493,5.22604,0.30581,0.8226,0.12032,0,0.05994,0.29761
"1:26:13",0.3493,5.22604,0.30581,0.8226,0.12032,0,0.05994,0.29761
"1:26:23",0.3493,5.22604,0.30581,0.8226,0.12032,0,0.05994,0.29761
"1:26:34",0.3493,5.22604,0.30581,0.8226,0.12032,0,0.05994,0.29761
"1:26:44",0.3493,5.22604,0.30581,0.8226,0.12032,0,0.05994,0.29761
"1:26:54",0.3493,5.22604,0.30581,0.8226,0.12032,0,0.05994,0.29761
"1:27:05",0.3493,7.18637,0.30581,0.8226,0.05549,0,0.06887,0.29761
"1:27:15",0.3493,7.18637,0.30581,0.8226,0.05549,0,0.06887,0.29761
"1:27:26",0.3493,7.18637,0.30581,0.8226,0.05549,0,0.06887,0.29761
"1:27:36",0.3493,7.18637,0.30581,0.8226,0.05549,0,0.06887,0.29761
"1:27:46",0.3493,7.18637,0.30581,0.8226,0.05549,0,0.06887,0.29761
"1:27:57",0.3493,7.18637,0.30581,0.8226,0.05549,0,0.06887,0.29761
"1:28:07",0.3493,5.81254,0.30581,0.8226,0.11821,0,0.06887,0.29761
"1:28:17",0.3493,5.81254,0.30581,0.8226,0.11821,0,0.06887,0.29761
"1:28:28",0.3493,5.81254,0.30581,0.8226,0.11821,0,0.06887,0.29761
"1:28:38",0.3493,5.81254,0.30581,0.8226,0.11821,0,0.06887,0.29761
"1:28:49",0.3493,5.81254,0.30581,0.8226,0.11821,0,0.06887,0.29761
"1:28:59",0.3493,5.81254,0.30581,0.8226,0.11821,0,0.06887,0.29761
"1:29:10",0.3493,3.02162,0.30581,0.8226,0.1011,0,0.06887,0.29761
"1:29:20",0.3493,3.02162,0.30581,0.8226,0.1011,0,0.06887,0.29761
"1:29:30",0.3493,3.02162,0.30581,0.8226,0.1011,0,0.06887,0.29761
"1:29:41",0.3493,3.02162,0.30581,0.8226,0.1011,0,0.06887,0.29761
"1:29:51",0.3493,3.02162,0.30581,0.8226,0.1011,0,0.06887,0.29761
"1:30:02",0.3493,3.14159,0.30581,0.8226,0.03589,0,0.06887,0.29761
"1:30:12",0.3493,3.14159,0.30581,0.8226,0.03589,0,0.06887,0.29761
"1:30:23",0.3493,3.14159,0.30581,0.8226,0.03589,0,0.06887,0.29761
"1:30:33",0.3493,3.14159,0.30581,0.8226,0.03589,0,0.06887,0.29761
"1:30:44",0.3493,3.14159,0.30581,0.8226,0.03589,0,0.06887,0.29761
"1:30:54",0.3493,3.14159,0.30581,0.8226,0.03589,0,0.06887,0.29761
"1:31:04",0.3493,3.29197,0.30581,0.8226,0,0,0.06887,3.39374
"1:31:15",0.3493,3.29197,0.30581,0.8226,0,0,0.06887,3.39374
"1:31:25",0.3493,3.29197,0.30581,0.8226,0,0,0.06887,3.39374
"1:31:36",0.3493,3.29197,0.30581,0.8226,0,0,0.06887,3.39374
"1:31:46",0.3493,3.29197,0.30581,0.8226,0,0,0.06887,3.39374
"1:31:57",0.3493,3.29197,0.30581,0.8226,0,0,0.06887,3.39374
"1:32:07",0.3493,2.76374,0.30581,0.8226,0,0,0,3.39374
"1:32:17",0.3493,2.76374,0.30581,0.8226,0,0,0,3.39374
"1:32:28",0.3493,2.76374,0.30581,0.8226,0,0,0,3.39374
"1:32:38",0.3493,2.76374,0.30581,0.8226,0,0,0,3.39374
"1:32:49",0.3493,2.76374,0.30581,0.8226,0,0,0,3.39374
"1:32:59",0.3493,2.76374,0.30581,0.8226,0,0,0,3.39374
"1:33:10",0.3493,3.74359,0.30581,0.8226,0,0,0,3.39374
"1:33:20",0.3493,3.74359,0.30581,0.8226,0,0,0,3.39374
"1:33:31",0.3493,3.74359,0.30581,0.8226,0,0,0,3.39374
"1:33:41",0.3493,3.74359,0.30581,0.8226,0,0,0,3.39374
"1:33:51",0.3493,3.74359,0.30581,0.8226,0,0,0,3.39374
"1:34:02",0.3493,3.05433,0.30581,0.8226,0,0,0,3.39374
"1:34:12",0.3493,3.05433,0.30581,0.8226,0,0,0,3.39374
"1:34:23",0.3493,3.05433,0.30581,0.8226,0,0,0,3.39374
"1:34:33",0.3493,3.05433,0.30581,0.8226,0,0,0,3.39374
"1:34:44",0.3493,3.05433,0.30581,0.8226,0,0,0,3.39374
"1:34:54",0.3493,3.05433,0.30581,0.8226,0,0,0,3.39374
"1:35:04",0.3493,2.7738,0.30581,0.8226,0,0,0,3.32342
"1:35:15",0.3493,2.7738,0.30581,0.8226,0,0,0,3.32342
"1:35:25",0.3493,2.7738,0.30581,0.8226,0,0,0,3.32342
"1:35:36",0.3493,2.7738,0.30581,0.8226,0,0,0,3.32342
"1:35:46",0.3493,2.7738,0.30581,0.8226,0,0,0,3.32342
"1:35:56",0.3493,2.7738,0.30581,0.8226,0,0,0,3.32342
"1:36:07",0.3493,3.66982,0.30581,2.80522,0,0,0,3.19325
"1:36:17",0.3493,3.66982,0.30581,2.80522,0,0,0,3.19325
"1:36:27",0.3493,3.66982,0.30581,2.80522,0,0,0,3.19325
"1:36:38",0.3493,3.66982,0.30581,2.80522,0,0,0,3.19325
"1:36:48",0.3493,3.66982,0.30581,2.80522,0,0,0,3.19325
"1:36:59",0.3493,3.66982,0.30581,2.80522,0,0,0,3.19325
"1:37:09",0.3493,3.03232,0.30581,2.80522,0,0,0,3.06337
"1:37:19",0.3493,3.03232,0.30581,2.80522,0,0,0,3.06337
"1:37:30",0.3493,3.03232,0.30581,2.80522,0,0,0,3.06337
"1:37:40",0.3493,3.03232,0.30581,2.80522,0,0,0,3.06337
"1:37:51",0.3493,3.03232,0.30581,2.80522,0,0,0,3.06337
"1:38:01",0.3493,2.78067,0,0,0,0,0,2.93374
"1:38:11",0.3493,2.78067,0,0,0,0,0,2.93374
"1:38:22",0.3493,2.78067,0,0,0,0,0,2.93374
"1:38:32",0.3493,2.78067,0,0,0,0,0,2.93374
"1:38:43",0.3493,2.78067,0,0,0,0,0,2.93374
"1:38:53",0.3493,2.78067,0,0,0,0,0,2.93374
"1:39:03",0.3493,3.66982,0,0,0,0.13162,0,2.80435
"1:39:14",0.3493,3.66982,0,0,0,0.13162,0,2.80435
"1:39:24",0.3493,3.66982,0,0,0,0.13162,0,2.80435
"1:39:35",0.3493,3.66982,0,0,0,0.13162,0,2.80435
"1:39:45",0.3493,3.66982,0,0,0,0.13162,0,2.80435
"1:39:55",0.3493,3.66982,0,0,0,0.13162,0,2.80435
"1:40:06",0.3493,3.03232,0,0,0,0.27713,0,2.67518
"1:40:16",0.3493,3.03232,0,0,0,0.27713,0,2.67518
"1:40:26",0.3493,3.03232,0,0,0,0.27713,0,2.67518
"1:40:37",0.3493,3.03232,0,0,0,0.27713,0,2.67518
"1:40:47",0.3493,3.03232,0,0,0,0.27713,0,2.67518
"1:40:58",0.3493,3.03232,0,0,0,0.27713,0,2.67518
"1:41:08",0.3493,2.78067,0,0,0,0.27713,0,2.54621
"1:41:18",0.3493,2.78067,0,0,0,0.27713,0,2.54621
"1:41:29",0.3493,2.78067,0,0,0,0.27713,0,2.54621
"1:41:40",0.3493,2.78067,0,0,0,0.27713,0,2.54621
"1:41:50",0.3493,2.78067,0,0,0,0.27713,0,2.54621
"1:42:01",0.3493,3.66982,0,0,1.33616,0.36231,0,2.41742
"1:42:11",0.3493,3.66982,0,0,1.33616,0.36231,0,2.41742
"1:42:22",0.3493,3.66982,0,0,1.33616,0.36231,0,2.41742
"1:42:32",0.3493,3.66982,0,0,1.33616,0.36231,0,2.41742
"1:42:42",0.3493,3.66982,0,0,1.33616,0.36231,0,2.41742
"1:42:53",0.3493,3.66982,0,0,1.33616,0.36231,0,2.41742
"1:43:03",0.3493,1.45794,0,0,1.33616,0.36231,0,2.28881
"1:43:14",0.3493,1.45794,0,0,1.33616,0.36231,0,2.28881
"1:43:24",0.3493,1.45794,0,0,1.33616,0.36231,0,2.28881
"1:43:34",0.3493,1.45794,0,0,1.33616,0.36231,0,2.28881
"1:43:45",0.3493,1.45794,0,0,1.33616,0.36231,0,2.28881
"1:43:55",0.3493,1.45794,0,0,1.33616,0.36231,0,2.28881
"1:44:06",0,0,0,0,0.87744,0.36231,0,2.16037
"1:44:16",0,0,0,0,0.87744,0.36231,0,2.16037
"1:44:27",0,0,0,0,0.87744,0.36231,0,2.16037
"1:44:37",0,0,0,0,0.87744,0.36231,0,2.16037
"1:44:48",0,0,0,0,0.87744,0.36231,0,2.16037
"1:44:58",0,0,0,0,0.87744,0.36231,0,2.16037
"1:45:09",0,0,0,0,1.33616,0.36231,0,2.03207
"1:45:19",0,0,0,0,1.33616,0.36231,0,2.03207
"1:45:30",0,0,0,0,1.33616,0.36231,0,2.03207
"1:45:40",0,0,0,0,1.33616,0.36231,0,2.03207
"1:45:50",0,0,0,0,1.33616,0.36231,0,2.03207
"1:46:01",0,0,0,0,1.33616,0.36231,0,1.90392
"1:46:11",0,0,0,0,1.33616,0.36231,0,1.90392
"1:46:22",0,0,0,0,1.33616,0.36231,0,1.90392
"1:46:33",0,0,0,0,1.33616,0.36231,0,1.90392
"1:46:43",0,0,0,0,1.33616,0.36231,0,1.90392
"1:46:54",0,0,0,0,1.33616,0.36231,0,1.90392
"1:47:04",0,0,0,0,0,0.36231,0,1.7759
"1:47:14",0,0,0,0,0,0.36231,0,1.7759
"1:47:25",0,0,0,0,0,0.36231,0,1.7759
"1:47:35",0,0,0,0,0,0.36231,0,1.7759
"1:47:45",0,0,0,0,0,0.36231,0,1.7759
"1:47:56",0,0,0,0,0,0.36231,0,1.7759
"1:48:06",0,0,0,0,0,0.36231,0,1.64801
"1:48:17",0,0,0,0,0,0.36231,0,1.64801
"1:48:27",0,0,0,0,0,0.36231,0,1.64801
"1:48:37",0,0,0,0,0,0.36231,0,1.64801
"1:48:48",0,0,0,0,0,0.36231,0,1.64801
"1:48:58",0,0,0,0,0,0.36231,0,1.64801
"1:49:08",0,0,0,0,0,0.36231,0,1.52023
"1:49:19",0,0,0,0,0,0.36231,0,1.52023
"1:49:30",0,0,0,0,0,0.36231,0,1.52023
"1:49:40",0,0,0,0,0,0.36231,0,1.52023
"1:49:50",0,0,0,0,0,0.36231,0,1.52023
"1:50:01",0,0,0,0,0,0.36231,0,1.39256
"1:50:11",0,0,0,0,0,0.36231,0,1.39256
"1:50:21",0,0,0,0,0,0.36231,0,1.39256
"1:50:32",0,0,0,0,0,0.36231,0,1.39256
"1:50:42",0,0,0,0,0,0.36231,0,1.39256
"1:50:53",0,0,0,0,0,0.36231,0,1.39256
"1:51:03",0,0,0,0,0,0.36231,0,1.265
"1:51:14",0,0,0,0,0,0.36231,0,1.265
"1:51:24",0,0,0,0,0,0.36231,0,1.265
"1:51:35",0,0,0,0,0,0.36231,0,1.265
"1:51:46",0,0,0,0,0,0.36231,0,1.265
"1:51:56",0,0,0,0,0,0.36231,0,1.265
"1:52:07",0,0,0,0,0,0.36231,0,1.13754
"1:52:17",0,0,0,0,0,0.36231,0,1.13754
"1:52:27",0,0,0,0,0,0.36231,0,1.13754
"1:52:38",0,0,0,0,0,0.36231,0,1.13754
"1:52:48",0,0,0,0,0,0.36231,0,1.13754
"1:52:59",0,0,0,0,0,0.36231,0,1.13754
"1:53:09",0,0,0,0,0,0.36231,0,1.01016
"1:53:20",0,0,0,0,0,0.36231,0,1.01016
"1:53:30",0,0,0,0,0,0.36231,0,1.01016
"1:53:41",0,0,0,0,0,0.36231,0,1.01016
"1:53:51",0,0,0,0,0,0.36231,0,1.01016
"1:54:02",0,0,0,0,0,0.36231,0,0.88288
"1:54:13",0,0,0,0,0,0.36231,0,0.88288
"1:54:23",0,0,0,0,0,0.36231,0,0.88288
"1:54:34",0,0,0,0,0,0.36231,0,0.88288
"1:54:44",0,0,0,0,0,0.36231,0,0.88288
"1:54:54",0,0,0,0,0,0.36231,0,0.88288
"1:55:05",0,0,0,0,0,0.36231,0,0.75567
"1:55:15",0,0,0,0,0,0.36231,0,0.75567
"1:55:26",0,0,0,0,0,0.36231,0,0.75567
"1:55:36",0,0,0,0,0,0.36231,0,0.75567
"1:55:46",0,0,0,0,0,0.36231,0,0.75567
"1:55:57",0,0,0,0,0,0.36231,0,0.75567
"1:56:07",0,0,0,0,0,0.36231,0,0.62854
"1:56:18",0,0,0,0,0,0.36231,0,0.62854
"1:56:28",0,0,0,0,0,0.36231,0,0.62854
"1:56:39",0,0,0,0,0,0.36231,0,0.62854
"1:56:49",0,0,0,0,0,0.36231,0,0.62854
"1:57:00",0,0,0,0,0,0.36231,0,0.62854
"1:57:10",0,0,0,0,0,0.36231,0,0.50149
"1:57:20",0,0,0,0,0,0.36231,0,0.50149
"1:57:31",0,0,0,0,0,0.36231,0,0.50149
"1:57:41",0,0,0,0,0,0.36231,0,0.50149
"1:57:52",0,0,0,0,0,0.36231,0,0.50149
"1:58:02",0,0,0,0,0,0.36231,0,0.37451
"1:58:12",0,0,0,0,0,0.36231,0,0.37451
"1:58:23",0,0,0,0,0,0.36231,0,0.37451
"1:58:33",0,0,0,0,0,0.36231,0,0.37451
"1:58:44",0,0,0,0,0,0.36231,0,0.37451
"1:58:54",0,0,0,0,0,0.36231,0,0.37451
"1:59:04",0,0,0,0,0,0.36231,0,0.2476
"1:59:15",0,0,0,0,0,0.36231,0,0.2476
"1:59:25",0,0,0,0,0,0.36231,0,0.2476
"1:59:36",0,0,0,0,0,0.36231,0,0.2476
"1:59:46",0,0,0,0,0,0.36231,0,0.2476
"1:59:57",0,0,0,0,0,0.36231,0,0.2476
"2:00:08",0,0,0.00241,0,0,0.36231,0,0.2476
"2:00:18",0,0,0.00241,0,0,0.36231,0,0.2476
"2:00:29",0,0,0.00241,0,0,0.36231,0,0.2476
"2:00:39",0,0,0.00241,0,0,0.36231,0,0.2476
"2:00:50",0,0,0.00241,0,0,0.36231,0,0.2476
"2:01:00",0,0,0.02179,0.02397,0,0.36231,0,0.29761
"2:01:11",0,0,0.02179,0.02397,0,0.36231,0,0.29761
"2:01:21",0,0,0.02179,0.02397,0,0.36231,0,0.29761
"2:01:32",0,0,0.02179,0.02397,0,0.36231,0,0.29761
"2:01:42",0,0,0.02179,0.02397,0,0.36231,0,0.29761
"2:01:52",0,0,0.02179,0.02397,0,0.36231,0,0.29761
"2:02:03",0,0,0.04157,0.22021,0,0.36231,0,0.29761
"2:02:13",0,0,0.04157,0.22021,0,0.36231,0,0.29761
"2:02:23",0,0,0.04157,0.22021,0,0.36231,0,0.29761
"2:02:34",0,0,0.04157,0.22021,0,0.36231,0,0.29761
"2:02:44",0,0,0.04157,0.22021,0,0.36231,0,0.29761
"2:02:55",0,0,0.04157,0.22021,0,0.36231,0,0.29761
"2:03:05",0,0,0.06179,0.35991,0,0.36231,0,0.29761
"2:03:15",0,0,0.06179,0.35991,0,0.36231,0,0.29761
"2:03:26",0,0,0.06179,0.35991,0,0.36231,0,0.29761
"2:03:36",0,0,0.06179,0.35991,0,0.36231,0,0.29761
"2:03:47",0,0,0.06179,0.35991,0,0.36231,0,0.29761
"2:03:57",0,0,0.06179,0.35991,0,0.36231,0,0.29761
"2:04:07",0,0,0,0,0,0.36231,0,0.29761
"2:04:18",0,0,0,0,0,0.36231,0,0.29761
"2:04:28",0,0,0,0,0,0.36231,0,0.29761
"2:04:39",0,0,0,0,0,0.36231,0,0.29761
"2:04:49",0,0,0,0,0,0.36231,0,0.29761
"2:05:00",0,0,0,0,0,0.36231,0,0.29761
"2:05:11",0,0,0,0,0,0.36231,0,0.29761
"2:05:21",0,0,0,0,0,0.36231,0,0.29761
"2:05:32",0,0,0,0,0,0.36231,0,0.29761
"2:05:42",0,0,0,0,0,0.36231,0,0.29761
"2:05:53",0,0,0,0,0,0.36231,0,0.29761
"2:06:04",0,0,0,0,0,0.36231,0,0.29761
"2:06:14",0,0,0,0,0,0.36231,0,0.29761
"2:06:25",0,0,0,0,0,0.36231,0,0.29761
"2:06:35",0,0,0,0,0,0.36231,0,0.29761
"2:06:46",0,0,0,0,0,0.36231,0,0.29761
"2:06:56",0,0,0,0,0,0.36231,0,0.29761
"2:07:07",0,0,0,0,0,0.36231,0,0.29761
"2:07:17",0,0,0,0,0,0.36231,0,0.29761
"2:07:28",0,0,0,0,0,0.36231,0,0.29761
"2:07:38",0,0,0,0,0,0.36231,0,0.29761
"2:07:49",0,0,0,0,0,0.36231,0,0.29761
"2:07:59",0,0,0,0,0,0.36231,0,0.29761
"2:08:10",0,0,0,0,0,0.36231,0,0.29761
"2:08:20",0,0,0,0,0,0.36231,0,0.29761
"2:08:31",0,0,0,0,0,0.36231,0,0.29761
"2:08:42",0,0,0,0,0,0.36231,0,0.29761
"2:08:52",0,0,0,0,0,0.36231,0,0.29761
"2:09:03",0,0,0,0,0,0.36231,0,0.29761
"2:09:13",0,0,0,0,0,0.36231,0,0.29761
"2:09:23",0,0,0,0,0,0.36231,0,0.29761
"2:09:34",0,0,0,0,0,0.36231,0,0.29761
"2:09:44",0,0,0,0,0,0.36231,0,0.29761
"2:09:55",0,0,0,0,0,0.36231,0,0.29761
"2:10:05",0,0,0.4091,0,0,0.36231,0,0.29761
"2:10:15",0,0,0.4091,0,0,0.36231,0,0.29761
"2:10:26",0,0,0.4091,0,0,0.36231,0,0.29761
"2:10:36",0,0,0.4091,0,0,0.36231,0,0.29761
"2:10:46",0,0,0.4091,0,0,0.36231,0,0.29761
"2:10:57",0,0,0.4091,0,0,0.36231,0,0.29761
"2:11:07",0.33043,0,0.27405,0,0,0.12841,0,0.29761
"2:11:18",0.33043,0,0.27405,0,0,0.12841,0,0.29761
"2:11:28",0.33043,0,0.27405,0,0,0.12841,0,0.29761
"2:11:38",0.33043,0,0.27405,0,0,0.12841,0,0.29761
"2:11:49",0.33043,0,0.27405,0,0,0.12841,0,0.29761
"2:11:59",0.33043,0,0.27405,0,0,0.12841,0,0.29761
"2:12:10",1.42288,0,0.36198,0,0,0.12841,0,0.29761
"2:12:20",1.42288,0,0.36198,0,0,0.12841,0,0.29761
"2:12:31",1.42288,0,0.36198,0,0,0.12841,0,0.29761
"2:12:41",1.42288,0,0.36198,0,0,0.12841,0,0.29761
"2:12:51",1.42288,0,0.36198,0,0,0.12841,0,0.29761
"2:13:02",0.89093,0,0.24201,0,0,0.12841,0,0.29761
"2:13:12",0.89093,0,0.24201,0,0,0.12841,0,0.29761
"2:13:22",0.89093,0,0.24201,0,0,0.12841,0,0.29761
"2:13:33",0.89093,0,0.24201,0,0,0.12841,0,0.29761
"2:13:43",0.89093,0,0.24201,0,0,0.12841,0,0.29761
"2:13:54",0.89093,0,0.24201,0,0,0.12841,0,0.29761
"2:14:04",1.21998,0,0.12288,0,0,0.12841,0,0.29761
"2:14:14",1.21998,0,0.12288,0,0,0.12841,0,0.29761
"2:14:25",1.21998,0,0.12288,0,0,0.12841,0,0.29761
"2:14:35",1.21998,0,0.12288,0,0,0.12841,0,0.29761
"2:14:45",1.21998,0,0.12288,0,0,0.12841,0,0.29761
"2:14:56",1.21998,0,0.12288,0,0,0.12841,0,0.29761
"2:15:06",1.12584,0,0.19267,0,0,0.15412,0,0.29761
"2:15:17",1.12584,0,0.19267,0,0,0.15412,0,0.29761
"2:15:27",1.12584,0,0.19267,0,0,0.15412,0,0.29761
"2:15:37",1.12584,0,0.19267,0,0,0.15412,0,0.29761
"2:15:48",1.12584,0,0.19267,0,0,0.15412,0,0.29761
"2:15:58",1.12584,0,0.19267,0,0,0.15412,0,0.29761
"2:16:08",0.64129,0,0.09018,0,0,0.11639,0,0.29761
